Asset ID,Asset,Finding,Description,Risk Factor,Solution,Original Risk Factor,Date Discovered,Last seen,Status,Ignored,Tool output,Ignored,Is New,Last Comment,Tickets,Ticket Age,Location,CVSS Score,Data Type,Exploit Available,None,Vulnerability Id,Identification Numbers,Cvss v2 score,Cvss v3 score,Fix version,Format,Ins version,Modification date,Nvd cvss2 vectors,Nvd cvss3 vectors,Nvd url,Pkg name,Pkg path,Publish date,Closed Tickets,Group Counter
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 20.04 LTS / 22.04 LTS / 23.04 : libXpm vulnerabilities (USN-6408-1),The remote Ubuntu 20.04 LTS / 22.04 LTS host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6408-1 advisory.Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.,Medium,"Update the affected libxpm-dev, libxpm4 and / or xpmutils packages.",Medium,2024-06-04T01:08:18.783045Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : libxpm4_1:3.5.12-1ubuntu0.22.04.1
  - Fixed package     : libxpm4_1:3.5.12-1ubuntu0.22.04.2

",False,False,-,0,-,0,6.8,nessus,False,,93ca1dbd-4049-4f43-a81e-d27bccf826de,CVE-2023-43789,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 20.04 LTS / 22.04 LTS : Linux kernel vulnerabilities (USN-6465-1),"The remote Ubuntu 20.04 LTS / 22.04 LTS host has a package installed that is affected by multiple vulnerabilities as referenced in the USN-6465-1 advisory.  - An issue was discovered in drivers/bluetooth/hci_ldisc.c in the Linux kernel 6.2. In hci_uart_tty_ioctl,     there is a race condition between HCIUARTSETPROTO and HCIUARTGETPROTO. HCI_UART_PROTO_SET is set before     hu->proto is set. A NULL pointer dereference may occur. (CVE-2023-31083)  - A flaw was found in the Linux kernel's IP framework for transforming packets (XFRM subsystem). This issue     may allow a malicious user with CAP_NET_ADMIN privileges to directly dereference a NULL pointer in     xfrm_update_ae_params(), leading to a possible kernel crash and denial of service. (CVE-2023-3772)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Medium,Update the affected kernel package.,Medium,2024-06-04T01:08:19.329566Z,2024-06-28T05:14:01.998254Z,Active,False,"Running Kernel level of 5.15.0-1039-oracle does not meet the minimum fixed level of 5.15.0-1047-oracle for this advisory.

",False,False,-,0,-,0,4.3,nessus,True,,dc05ff59-e78d-4702-9d7e-8b883ae1ff25,CVE-2023-3772,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : procps-ng vulnerability (USN-6477-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 host has packages installed that are affected by a vulnerability as referenced in the USN-6477-1 advisory.  - Under some circumstances, this weakness allows a user who has access to run the ps utility on a machine,     the ability to write almost unlimited amounts of unfiltered data into the process heap. (CVE-2023-4016)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Low,Update the affected packages.,Low,2024-06-04T01:08:19.329906Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : libprocps8_2:3.3.17-6ubuntu2
  - Fixed package     : libprocps8_2:3.3.17-6ubuntu2.1

  - Installed package : procps_2:3.3.17-6ubuntu2
  - Fixed package     : procps_2:3.3.17-6ubuntu2.1

",False,False,-,0,-,0,1.7,nessus,False,,3ac82e8e-b9d6-497e-923a-6788d8675b4d,CVE-2023-4016,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : libsndfile vulnerability (USN-6471-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS host has packages installed that are affected by a vulnerability as referenced in the USN-6471-1 advisory.  - Multiple signed integers overflow in function au_read_header in src/au.c and in functions mat4_open and     mat4_read_header in src/mat4.c in Libsndfile, allows an attacker to cause Denial of Service or other     unspecified impacts. (CVE-2022-33065)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",High,"Update the affected libsndfile1, libsndfile1-dev and / or sndfile-programs packages.",High,2024-06-04T01:08:19.091498Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : libsndfile1_1.0.31-2build1
  - Fixed package     : libsndfile1_1.0.31-2ubuntu0.1

",False,False,-,0,-,0,7.2,nessus,True,,2a6acd2a-3fae-40b8-9ebe-bbaea0f279f0,CVE-2022-33065,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Apache 2.4.x < 2.4.55 Multiple Vulnerabilities,"The version of Apache httpd installed on the remote host is prior to 2.4.55. It is, therefore, affected by multiple vulnerabilities as referenced in the 2.4.55 advisory.  - A carefully crafted If: request header can cause a memory read, or write of a single zero byte, in a pool     (heap) memory location beyond the header value sent. This could cause the process to crash. This issue     affects Apache HTTP Server 2.4.54 and earlier. (CVE-2006-20001)  - Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of     Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This     issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.54 and prior versions.    (CVE-2022-36760)  - Prior to Apache HTTP Server 2.4.55, a malicious backend can cause the response headers to be truncated     early, resulting in some headers being incorporated into the response body. If the later headers have any     security purpose, they will not be interpreted by the client. (CVE-2022-37436)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",High,Upgrade to Apache version 2.4.55 or later.,High,2024-06-04T01:08:18.397475Z,2024-06-18T01:05:14.433313Z,Waiting for Verification,False,"
  Path              : /var/lib/docker/overlay2/6e6a175a3719c0513520e34cfc01fe8f89a42329d769f28fc8ed74dc511784de/diff/usr/sbin/apache2
  Installed version : 2.4.54
  Fixed version     : 2.4.55
",False,False,-,0,-,0,7.6,nessus,False,,037ebb30-be89-4354-a218-b5971788e98f,"CVE-2022-37436, CVE-2006-20001",,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : urllib3 vulnerabilities (USN-6473-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6473-1 advisory.  - urllib3 before 1.24.2 does not remove the authorization HTTP header when following a cross-origin redirect     (i.e., a redirect that differs in host, port, or scheme). This can allow for credentials in the     authorization header to be exposed to unintended hosts or transmitted in cleartext. NOTE: this issue     exists because of an incomplete fix for CVE-2018-20060 (which was case-sensitive). (CVE-2018-25091)  - urllib3 is a user-friendly HTTP client library for Python. urllib3 doesn't treat the `Cookie` HTTP header     special or provide any helpers for managing cookies over HTTP, that is the responsibility of the user.    However, it is possible for a user to specify a `Cookie` header and unknowingly leak information via HTTP     redirects to a different origin if that user doesn't disable redirects explicitly. This issue has been     patched in urllib3 version 1.26.17 or 2.0.5. (CVE-2023-43804)  - urllib3 is a user-friendly HTTP client library for Python. urllib3 previously wouldn't remove the HTTP     request body when an HTTP redirect response using status 301, 302, or 303 after the request had its method     changed from one that could accept a request body (like `POST`) to `GET` as is required by HTTP RFCs.    Although this behavior is not specified in the section for redirects, it can be inferred by piecing     together information from different sections and we have observed the behavior in other major HTTP client     implementations like curl and web browsers. Because the vulnerability requires a previously trusted     service to become compromised in order to have an impact on confidentiality we believe the exploitability     of this vulnerability is low. Additionally, many users aren't putting sensitive data in HTTP request     bodies, if this is the case then this vulnerability isn't exploitable. Both of the following conditions     must be true to be affected by this vulnerability: 1. Using urllib3 and submitting sensitive information     in the HTTP request body (such as form data or JSON) and 2. The origin service is compromised and starts     redirecting using 301, 302, or 303 to a malicious peer or the redirected-to service becomes compromised.    This issue has been addressed in versions 1.26.18 and 2.0.7 and users are advised to update to resolve     this issue. Users unable to update should disable redirects for services that aren't expecting to respond     with redirects with `redirects=False` and disable automatic redirects with `redirects=False` and handle     301, 302, and 303 redirects manually by stripping the HTTP request body. (CVE-2023-45803)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",High,Update the affected python-urllib3 and / or python3-urllib3 packages.,High,2024-06-04T01:08:19.175998Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : python3-urllib3_1.26.5-1~exp1
  - Fixed package     : python3-urllib3_1.26.5-1~exp1ubuntu0.1

",False,False,-,0,-,0,8.5,nessus,False,,e8173795-4ac2-4e64-8d56-c9073bba6200,CVE-2023-45803,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS : LibTIFF vulnerabilities (USN-6512-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6512-1 advisory.  - An issue was discovered in function TIFFReadDirectory libtiff before 4.4.0 allows attackers to cause a     denial of service via crafted TIFF file. (CVE-2022-40090)  - A memory leak flaw was found in Libtiff's tiffcrop utility. This issue occurs when tiffcrop operates on a     TIFF image file, allowing an attacker to pass a crafted TIFF image file to tiffcrop utility, which causes     this memory leak issue, resulting an application crash, eventually leading to a denial of service.    (CVE-2023-3576)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",High,Update the affected packages.,High,2024-06-04T01:08:19.423946Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : libtiff5_4.3.0-6ubuntu0.4
  - Fixed package     : libtiff5_4.3.0-6ubuntu0.7

",False,False,-,0,-,0,7.8,nessus,True,,35d08caf-e456-405f-b091-6d3f752a18aa,CVE-2023-3576,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM : xrdp vulnerabilities (USN-6474-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 ESM / 22.04 ESM host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6474-1 advisory.  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a buffer over flow in xrdp_login_wnd_create() function.    There are no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23468)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a buffer over flow in audin_send_open() function. There are     no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23477)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Out of Bound Write in     xrdp_mm_trans_process_drdynvc_channel_open() function. There are no known workarounds for this issue.    Users are advised to upgrade. (CVE-2022-23478)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a buffer over flow in xrdp_mm_chan_data_in() function.    There are no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23479)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a buffer over flow in     devredir_proc_client_devlist_announce_req() function. There are no known workarounds for this issue. Users     are advised to upgrade. (CVE-2022-23480)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Out of Bound Read in xrdp_caps_process_confirm_active()     function. There are no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23481)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Out of Bound Read in xrdp_sec_process_mcs_data_CS_CORE()     function. There are no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23482)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Out of Bound Read in libxrdp_send_to_channel() function.    There are no known workarounds for this issue. Users are advised to upgrade. (CVE-2022-23483)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Integer Overflow in     xrdp_mm_process_rail_update_window_text() function. There are no known workarounds for this issue. Users     are advised to upgrade. (CVE-2022-23484)  - xrdp is an open source project which provides a graphical login to remote machines using Microsoft Remote     Desktop Protocol (RDP). xrdp < v0.9.21 contain a Out of Bound Read in     xrdp_mm_trans_process_drdynvc_channel_close() function. There are no known workarounds for this issue.    Users are advised to upgrade. (CVE-2022-23493)  - xrdp is an open source remote desktop protocol (RDP) server. In affected versions an integer underflow     leading to a heap overflow in the sesman server allows any unauthenticated attacker which is able to     locally access a sesman server to execute code as root. This vulnerability has been patched in version     0.9.18.1 and above. Users are advised to upgrade. There are no known workarounds. (CVE-2022-23613)  - xrdp is an open source remote desktop protocol (RDP) server. In versions prior to 0.9.23 improper handling     of session establishment errors allows bypassing OS-level session restrictions. The `auth_start_session`     function can return non-zero (1) value on, e.g., PAM error which may result in in session restrictions     such as max concurrent sessions per user by PAM (ex ./etc/security/limits.conf) to be bypassed. Users     (administrators) don't use restrictions by PAM are not affected. This issue has been addressed in release     version 0.9.23. Users are advised to upgrade. There are no known workarounds for this issue.    (CVE-2023-40184)  - xrdp is an open source remote desktop protocol server. Access to the font glyphs in xrdp_painter.c is not     bounds-checked . Since some of this data is controllable by the user, this can result in an out-of-bounds     read within the xrdp executable. The vulnerability allows an out-of-bounds read within a potentially     privileged process. On non-Debian platforms, xrdp tends to run as root. Potentially an out-of-bounds write     can follow the out-of-bounds read. There is no denial-of-service impact, providing xrdp is running in     forking mode. This issue has been addressed in release 0.9.23.1. Users are advised to upgrade. There are     no known workarounds for this vulnerability. (CVE-2023-42822)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",High,"Update the affected xorgxrdp, xrdp and / or xrdp-pulseaudio-installer packages.",High,2024-06-04T01:08:19.379422Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : xrdp_0.9.17-2ubuntu2
  - Fixed package     : xrdp_0.9.17-2ubuntu2+esm1


NOTE: The fixed ESM package referenced in this plugin requires a
subscription to Ubuntu Pro to enable the ESM repositories.",False,False,-,0,-,0,7.2,nessus,False,,26f6abb7-098b-4143-a9a8-81367c4d7479,CVE-2022-23493,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : pip vulnerabilities (USN-6473-2),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6473-2 advisory.  - urllib3 before 1.24.2 does not remove the authorization HTTP header when following a cross-origin redirect     (i.e., a redirect that differs in host, port, or scheme). This can allow for credentials in the     authorization header to be exposed to unintended hosts or transmitted in cleartext. NOTE: this issue     exists because of an incomplete fix for CVE-2018-20060 (which was case-sensitive). (CVE-2018-25091)  - urllib3 is a user-friendly HTTP client library for Python. urllib3 doesn't treat the `Cookie` HTTP header     special or provide any helpers for managing cookies over HTTP, that is the responsibility of the user.    However, it is possible for a user to specify a `Cookie` header and unknowingly leak information via HTTP     redirects to a different origin if that user doesn't disable redirects explicitly. This issue has been     patched in urllib3 version 1.26.17 or 2.0.5. (CVE-2023-43804)  - urllib3 is a user-friendly HTTP client library for Python. urllib3 previously wouldn't remove the HTTP     request body when an HTTP redirect response using status 301, 302, or 303 after the request had its method     changed from one that could accept a request body (like `POST`) to `GET` as is required by HTTP RFCs.    Although this behavior is not specified in the section for redirects, it can be inferred by piecing     together information from different sections and we have observed the behavior in other major HTTP client     implementations like curl and web browsers. Because the vulnerability requires a previously trusted     service to become compromised in order to have an impact on confidentiality we believe the exploitability     of this vulnerability is low. Additionally, many users aren't putting sensitive data in HTTP request     bodies, if this is the case then this vulnerability isn't exploitable. Both of the following conditions     must be true to be affected by this vulnerability: 1. Using urllib3 and submitting sensitive information     in the HTTP request body (such as form data or JSON) and 2. The origin service is compromised and starts     redirecting using 301, 302, or 303 to a malicious peer or the redirected-to service becomes compromised.    This issue has been addressed in versions 1.26.18 and 2.0.7 and users are advised to update to resolve     this issue. Users unable to update should disable redirects for services that aren't expecting to respond     with redirects with `redirects=False` and disable automatic redirects with `redirects=False` and handle     301, 302, and 303 redirects manually by stripping the HTTP request body. (CVE-2023-45803)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",High,Update the affected packages.,High,2024-06-04T01:08:19.316411Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : python3-pip_22.0.2+dfsg-1ubuntu0.3
  - Fixed package     : python3-pip_22.0.2+dfsg-1ubuntu0.4

",False,False,-,0,-,0,8.5,nessus,False,,6e381e02-546f-4b9b-bcb3-2bb200f01669,CVE-2023-45803,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : GNU Tar vulnerability (USN-6543-1),The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 / 23.10 host has packages installed that are affected by a vulnerability as referenced in the USN-6543-1 advisory.Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.,Medium,Update the affected tar and / or tar-scripts packages.,Medium,2024-06-04T01:08:19.420362Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : tar_1.34+dfsg-1ubuntu0.1.22.04.1
  - Fixed package     : tar_1.34+dfsg-1ubuntu0.1.22.04.2

",False,False,-,0,-,0,5.0,nessus,False,,e809dc2f-cf03-4140-bd62-ecf07eda9e37,CVE-2023-39804,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 : LibTIFF vulnerability (USN-6428-1),"The remote Ubuntu 16.04 ESM / 18.04 ESM / 20.04 LTS / 22.04 LTS / 23.04 host has packages installed that are affected by a vulnerability as referenced in the USN-6428-1 advisory.  - A flaw was found in tiffcrop, a program distributed by the libtiff package. A specially crafted tiff file     can lead to an out-of-bounds read in the extractImageSection function in tools/tiffcrop.c, resulting in a     denial of service and limited information disclosure. This issue affects libtiff versions 4.x.    (CVE-2023-1916)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Medium,Update the affected packages.,Medium,2024-06-04T01:08:18.964601Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : libtiff5_4.3.0-6ubuntu0.4
  - Fixed package     : libtiff5_4.3.0-6ubuntu0.6

",False,False,-,0,-,0,5.6,nessus,True,,e1b58884-7304-4a3d-9295-5920f8f0a7eb,CVE-2023-1916,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,OpenSSL 1.1.1 < 1.1.1g Vulnerability,"The version of tested product installed on the remote host is prior to tested version. It is, therefore, affected by a vulnerability as referenced in the 1.1.1g advisory.  - Server or client applications that call the     SSL_check_chain() function during or after a TLS 1.3     handshake may crash due to a NULL pointer dereference as     a result of incorrect handling of the     signature_algorithms_cert TLS extension. The crash     occurs if an invalid or unrecognised signature algorithm     is received from the peer. This could be exploited by a     malicious peer in a Denial of Service attack. OpenSSL     version 1.1.1d, 1.1.1e, and 1.1.1f are affected by this     issue. This issue did not affect OpenSSL versions prior     to 1.1.1d. Fixed in OpenSSL 1.1.1g (Affected     1.1.1d-1.1.1f). (CVE-2020-1967)Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Medium,Upgrade to OpenSSL version 1.1.1g or later.,Medium,2024-06-04T01:08:18.007720Z,2024-06-11T01:06:34.938625Z,Fixed,False,"
  Path             : /snap/core20/2267/usr/bin/openssl
  Reported version : 1.1.1f
  Fixed version    : 1.1.1g


  Path             : /snap/core20/2267/usr/lib/aarch64-linux-gnu/libssl.so.1.1
  Reported version : 1.1.1f
  Fixed version    : 1.1.1g


  Path             : /snap/core20/2321/usr/bin/openssl
  Reported version : 1.1.1f
  Fixed version    : 1.1.1g


  Path             : /snap/core20/2321/usr/lib/aarch64-linux-gnu/libssl.so.1.1
  Reported version : 1.1.1f
  Fixed version    : 1.1.1g",False,False,-,0,-,0,5.0,nessus,True,,1121b0e6-f332-4161-b9aa-696eb054f91d,CVE-2020-1967,,,,,,,,,,,,,0,None
b294f77e-e2dc-477f-9d5f-5f21a865207e,10.0.0.167,Ubuntu 20.04 LTS / 22.04 LTS / 23.04 / 23.10 : Thunderbird vulnerabilities (USN-6563-1),"The remote Ubuntu 20.04 LTS / 22.04 LTS / 23.04 / 23.10 host has packages installed that are affected by multiple vulnerabilities as referenced in the USN-6563-1 advisory.  - When processing a PGP/MIME payload that contains digitally signed text, the first paragraph of the text     was never shown to the user. This is because the text was interpreted as a MIME message and the first     paragraph was always treated as an email header section. A digitally signed text from a different context,     such as a signed GIT commit, could be used to spoof an email message. This vulnerability affects     Thunderbird < 115.6. (CVE-2023-50762)  - The signature of a digitally signed S/MIME email message may optionally specify the signature creation     date and time. If present, Thunderbird did not compare the signature creation date with the message date     and time, and displayed a valid signature despite a date or time mismatch. This could be used to give     recipients the impression that a message was sent at a different date or time. This vulnerability affects     Thunderbird < 115.6. (CVE-2023-50761)  - The WebGL `DrawElementsInstanced` method was susceptible to a heap buffer overflow when used on systems     with the Mesa VM driver. This issue could allow an attacker to perform remote code execution and sandbox     escape. This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and Firefox < 121.    (CVE-2023-6856)  - When resolving a symlink, a race may occur where the buffer passed to `readlink` may actually be smaller     than necessary. *This bug only affects Firefox on Unix-based operating systems (Android, Linux, MacOS).    Windows is unaffected.* This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and Firefox <     121. (CVE-2023-6857)  - Firefox was susceptible to a heap buffer overflow in `nsTextFragment` due to insufficient OOM handling.    This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and Firefox < 121. (CVE-2023-6858)  - A use-after-free condition affected TLS socket creation when under memory pressure. This vulnerability     affects Firefox ESR < 115.6, Thunderbird < 115.6, and Firefox < 121. (CVE-2023-6859)  - The `VideoBridge` allowed any content process to use textures produced by remote decoders. This could be     abused to escape the sandbox. This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and     Firefox < 121. (CVE-2023-6860)  - The `nsWindow::PickerOpen(void)` method was susceptible to a heap buffer overflow when running in headless     mode. This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and Firefox < 121.    (CVE-2023-6861)  - A use-after-free was identified in the `nsDNSService::Init`. This issue appears to manifest rarely during     start-up. This vulnerability affects Firefox ESR < 115.6 and Thunderbird < 115.6. (CVE-2023-6862)  - The `ShutdownObserver()` was susceptible to potentially undefined behavior due to its reliance on a     dynamic type that lacked a virtual destructor. This vulnerability affects Firefox ESR < 115.6, Thunderbird     < 115.6, and Firefox < 121. (CVE-2023-6863)  - Memory safety bugs present in Firefox 120, Firefox ESR 115.5, and Thunderbird 115.5. Some of these bugs     showed evidence of memory corruption and we presume that with enough effort some of these could have been     exploited to run arbitrary code. This vulnerability affects Firefox ESR < 115.6, Thunderbird < 115.6, and     Firefox < 121. (CVE-2023-6864)Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Critical,Update the affected packages.,Critical,2024-06-04T01:08:19.670133Z,2024-06-28T05:14:01.998254Z,Active,False,"
  - Installed package : thunderbird_1:102.13.0+build1-0ubuntu0.22.04.1
  - Fixed package     : thunderbird_1:115.6.0+build2-0ubuntu0.22.04.1

",False,False,-,0,-,0,10.0,nessus,False,,aa3fbe26-8f16-4c1d-b376-2157a2ea1683,CVE-2023-6863,,,,,,,,,,,,,0,None
